EmployeeID,Attrition,Age,HomeToWork,HourlnWeek,Involvement,WorkLifeBalance,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,LastPromotion,CurrentProfile,MonthlyIncome,TravelProfile_Rarely,TravelProfile_Yes,Department_Analytics,Department_Marketing,Department_Sales,EducationField_CA,EducationField_Engineer,EducationField_Marketing Diploma,EducationField_Statistics,Gender_F,Gender_M,Designation_AVP,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single
5110195,0,28,27,48,4,4,5,0,1,0,16,0,4,19724,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
5110196,1,50,1,51,3,2,3,1,3,1,19,0,0,19728,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
5110197,0,47,7,35,4,5,4,0,3,0,20,1,9,34789,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
5110198,0,50,10,59,3,2,1,0,4,0,23,0,0,17380,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5110199,0,26,30,45,3,4,3,1,5,0,17,0,0,19306,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
5110200,0,38,1,58,3,1,4,0,0,1,16,1,2,17991,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5110201,0,31,9,42,4,4,4,1,0,1,21,2,2,17657,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5110202,1,36,10,59,4,2,5,0,0,1,27,1,2,21692,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5110203,0,57,10,51,5,5,1,0,5,0,19,1,3,23260,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
5110204,0,33,6,65,3,3,5,1,2,0,19,7,4,22725,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
5110205,0,32,1,66,3,5,4,1,1,0,22,0,9,21220,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
5110206,0,41,5,81,3,3,3,0,1,0,20,2,13,34041,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
5110207,0,37,12,64,3,2,3,0,4,0,23,0,2,18629,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5110208,0,40,3,46,3,4,4,0,7,0,17,1,3,20715,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
5110209,0,45,31,34,3,3,5,0,4,0,19,15,18,32328,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
5110210,1,18,4,70,3,2,1,1,1,1,17,0,0,16569,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5110211,0,44,9,53,4,3,3,0,8,0,19,7,15,35392,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
5110212,0,32,4,39,3,1,2,1,3,0,20,7,7,26159,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
5110213,1,51,9,53,5,2,1,0,2,0,20,0,3,25650,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
5110214,0,31,3,54,3,1,3,1,0,0,24,1,2,18067,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
5110215,0,36,11,59,3,2,3,1,1,1,24,0,0,17220,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
5110216,0,28,9,52,3,5,1,1,2,0,17,1,1,17706,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5110217,0,41,8,55,5,5,3,0,1,0,27,5,10,34973,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
5110218,0,21,23,49,3,5,3,0,1,0,16,1,2,18447,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
5110219,0,30,9,73,1,4,5,0,0,1,17,1,7,26416,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5110220,1,45,18,75,3,4,2,0,2,0,17,1,6,23978,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5110221,0,31,18,66,4,2,5,0,3,0,19,2,8,23140,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
5110222,0,39,10,57,3,5,1,0,2,0,18,1,3,34431,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5110223,1,35,11,55,4,4,5,0,9,0,22,6,0,25306,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
5110224,0,41,31,60,5,5,5,1,4,0,21,1,2,26932,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5110225,1,57,10,74,3,3,3,0,9,0,17,10,9,18339,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5110226,1,58,24,64,3,2,2,1,1,0,17,15,6,25312,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5110227,1,25,6,46,4,2,3,0,1,1,16,0,3,20744,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5110228,0,28,6,68,3,2,1,0,1,0,19,0,2,21692,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
5110229,1,26,9,38,4,5,5,1,6,0,22,1,2,20326,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
5110230,0,36,25,73,1,3,4,0,8,0,24,7,3,27996,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
5110231,0,53,6,33,4,4,5,1,2,0,17,2,17,32856,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
5110232,0,26,12,60,3,3,5,0,1,1,18,3,3,19741,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5110233,0,37,3,75,3,5,3,0,4,1,16,1,0,24602,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
5110234,0,30,3,43,5,1,1,0,2,0,25,0,2,21091,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
5110235,0,39,32,56,3,3,2,1,4,0,24,2,8,22261,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5110236,0,48,7,67,4,3,3,1,2,0,18,2,2,19240,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5110237,1,47,30,58,3,5,4,0,1,1,17,9,9,26849,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
5110238,0,35,13,59,3,2,3,0,2,1,20,1,8,20001,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5110239,0,27,28,63,3,1,3,1,2,0,29,6,2,18942,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5110240,1,33,16,56,3,5,3,1,7,1,17,7,7,28610,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
5110241,0,32,5,56,3,4,3,0,1,0,25,2,2,19067,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
5110242,1,32,12,48,4,4,5,1,1,1,28,2,3,18321,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5110243,0,36,26,63,5,2,3,1,1,0,22,1,4,18705,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5110244,0,39,20,41,3,1,1,1,8,0,19,2,2,18902,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5110245,1,56,5,39,3,1,2,1,5,0,22,8,4,21160,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
5110246,0,39,32,56,3,5,1,0,4,0,24,2,8,22261,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
5110247,1,27,11,40,4,4,5,0,7,0,23,2,3,21326,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
5110248,0,39,16,77,3,2,5,1,0,0,17,11,10,28341,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
5110249,0,38,8,46,4,1,1,1,0,0,25,0,2,19028,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
5110250,0,26,24,60,3,1,1,0,1,0,27,0,2,17886,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5110251,0,50,11,63,4,5,4,0,2,0,29,2,8,21130,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5110252,0,25,3,65,1,3,5,1,7,0,18,0,1,18424,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5110253,0,27,10,44,3,1,1,0,1,0,19,0,7,19105,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5110254,0,31,4,65,3,3,4,1,1,1,27,6,8,19579,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5110255,0,34,6,57,4,4,1,0,1,0,19,4,2,18986,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5110256,1,31,14,46,3,3,5,1,2,0,22,1,2,19233,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
5110257,0,33,8,58,4,1,1,1,9,0,30,1,1,25679,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5110258,1,32,19,72,3,4,3,1,3,0,19,1,1,24161,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
5110259,0,36,3,66,3,4,4,0,2,0,19,1,7,23295,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5110260,0,32,3,59,3,1,4,0,1,0,18,0,7,17370,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5110261,1,53,11,57,4,2,4,0,3,0,21,8,8,20941,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5110262,0,49,32,63,3,1,3,1,4,0,27,1,1,28504,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5110263,0,36,4,64,4,1,1,0,0,0,24,3,4,22644,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
5110264,1,36,9,66,4,2,1,0,6,0,16,1,2,17180,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5110265,0,34,9,63,3,4,2,0,0,0,16,1,2,17661,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5110266,0,36,6,52,4,2,5,0,9,1,19,0,0,18419,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5110267,1,33,6,34,3,1,3,1,1,1,18,0,0,17851,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
5110268,1,26,9,58,3,5,3,1,0,1,16,1,0,17741,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5110269,1,29,28,35,3,3,1,1,1,0,27,1,9,22639,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
5110270,0,51,22,71,3,3,2,0,0,1,27,1,0,20441,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5110271,0,35,1,64,3,3,4,1,1,0,18,0,6,22295,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
5110272,0,43,32,64,3,5,3,1,3,0,17,1,3,20556,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5110273,0,35,11,65,3,3,5,1,6,0,23,2,3,22500,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
5110274,1,25,4,61,3,5,5,1,5,0,18,0,2,19031,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5110275,0,45,27,52,4,2,5,0,1,0,20,4,5,19385,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
5110276,1,36,23,48,3,2,3,1,4,1,16,0,1,17132,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
5110277,0,32,6,48,3,1,4,0,1,0,19,5,3,21524,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5110278,1,58,3,59,3,1,3,0,4,0,29,0,0,17479,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
5110279,0,33,11,46,4,3,2,0,3,0,19,0,1,19682,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5110280,0,35,19,82,4,1,1,1,2,0,22,2,4,18553,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5110281,0,36,12,50,3,1,3,1,2,0,25,1,9,21098,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5110282,1,31,9,60,4,4,1,1,7,0,19,0,0,17785,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
5110283,0,35,12,58,3,5,2,1,1,0,17,2,7,24500,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
5110284,1,26,6,59,4,4,3,1,1,1,19,1,7,17366,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5110285,1,33,15,59,3,5,2,0,5,1,18,0,4,17436,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5110286,1,32,2,34,5,4,4,0,6,0,20,0,0,21735,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
5110287,1,56,5,39,3,4,1,0,5,0,22,8,4,21160,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
5110288,0,41,1,59,4,1,3,0,1,0,17,2,10,34189,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
5110289,1,30,27,52,4,3,5,0,5,0,20,0,1,21696,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
5110290,0,36,3,64,4,2,1,1,1,0,26,0,2,18886,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5110291,0,22,17,66,2,3,2,0,1,1,18,0,0,17935,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5110292,1,19,6,59,3,2,3,1,2,0,19,1,1,17420,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5110293,0,26,24,47,4,2,1,0,7,1,24,0,0,19157,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
5110294,0,34,13,54,1,5,3,1,1,1,20,1,9,24380,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
5110295,0,29,20,34,3,4,1,1,4,0,17,1,2,19262,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
5110296,0,39,3,41,1,3,3,1,0,0,19,0,7,22880,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
5110297,1,29,5,48,3,1,3,0,7,0,23,3,2,20382,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5110298,0,30,23,42,3,5,1,0,2,0,19,4,11,19812,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5110299,0,31,28,57,3,1,3,1,8,1,18,0,3,20736,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
5110300,1,20,9,68,4,4,5,0,1,1,20,0,0,17600,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5110301,0,31,8,68,3,1,5,1,2,0,19,2,2,24637,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
5110302,0,25,9,55,3,5,3,1,0,1,27,0,4,19907,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
5110303,1,48,32,60,3,4,4,0,2,1,18,10,10,27849,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
5110304,1,20,9,68,4,4,5,0,1,1,20,0,0,17600,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5110305,0,28,18,79,3,2,5,0,1,0,17,1,8,19558,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5110306,0,30,28,59,3,5,2,0,7,0,28,7,7,20304,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
5110307,0,33,11,46,4,4,2,0,3,0,19,0,1,19682,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5110308,1,28,1,62,3,4,3,0,3,0,20,1,2,17909,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
5110309,0,52,12,52,3,1,3,0,8,0,25,1,4,18149,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5110310,1,36,5,71,3,5,5,1,2,1,18,1,1,18074,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5110311,1,34,24,43,3,4,5,1,9,1,20,0,2,24950,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
5110312,0,33,5,81,3,2,2,1,1,0,19,4,2,19068,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5110313,0,48,2,76,4,2,1,0,6,0,17,0,0,33265,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5110314,0,29,4,57,3,4,5,1,1,1,23,1,5,19723,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5110315,1,36,9,66,4,2,1,0,6,0,16,1,2,17180,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5110316,1,30,3,38,4,4,5,1,2,1,17,1,1,18319,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5110317,0,22,8,69,3,2,1,1,2,0,24,3,3,19117,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5110318,0,31,7,66,2,4,2,1,4,0,27,5,7,20460,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
5110319,0,27,3,68,4,5,3,1,2,0,19,2,4,18007,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5110320,0,37,11,80,1,5,1,0,3,0,22,0,0,19680,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5110321,0,38,30,59,3,4,1,0,1,0,16,9,9,17406,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
5110322,0,50,12,53,3,3,4,1,3,0,20,4,4,34926,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
5110323,0,41,11,64,3,2,5,0,3,1,22,1,1,22516,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5110324,0,25,4,68,3,1,5,0,1,1,23,0,3,21692,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
5110325,1,39,5,53,3,2,4,0,5,0,17,0,5,20855,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5110326,0,52,7,78,3,1,5,0,3,1,17,6,9,20577,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
5110327,1,33,9,39,3,4,5,1,7,0,25,1,7,17707,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
5110328,1,36,1,59,3,1,2,1,2,1,21,2,0,17293,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5110329,1,28,1,62,3,3,3,0,3,0,20,1,2,17909,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
5110330,0,37,13,65,4,5,3,0,2,1,19,2,8,21673,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
5110331,1,36,10,79,4,2,3,1,0,1,22,0,0,18388,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5110332,1,25,6,46,4,3,3,0,1,1,16,0,3,20744,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5110333,1,24,9,65,1,4,5,1,2,1,27,1,1,17601,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5110334,0,46,9,74,4,3,5,0,8,1,28,1,7,19615,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5110335,0,34,16,66,3,3,5,0,1,0,17,9,6,21125,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
5110336,0,27,6,42,4,5,2,0,1,1,21,0,8,27808,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
5110337,1,34,20,67,2,5,2,1,8,1,18,0,4,20304,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5110338,1,29,11,59,4,5,5,0,6,1,25,0,0,17404,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5110339,0,49,9,69,4,5,3,1,3,0,19,3,3,20240,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5110340,0,36,1,40,3,2,4,0,1,0,23,2,1,17096,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5110341,0,35,26,74,3,1,3,1,1,0,26,9,8,20568,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5110342,1,36,9,43,1,3,5,0,1,0,21,15,14,17743,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5110343,0,34,4,66,3,1,4,0,1,0,17,7,9,20433,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5110344,0,33,11,58,1,2,2,0,2,0,21,1,9,22209,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
5110345,0,33,16,79,4,2,4,1,2,0,26,3,2,18743,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5110346,0,49,19,68,3,4,3,1,9,0,20,8,8,22439,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
5110347,0,53,3,45,3,5,3,1,6,0,18,15,2,29852,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
5110348,0,28,7,59,1,5,4,0,2,1,26,1,4,22142,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5110349,1,20,5,54,3,4,5,1,1,0,24,0,0,17973,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
5110350,1,24,10,69,3,2,1,1,2,1,27,1,3,18275,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5110351,0,36,19,51,2,4,2,1,4,0,23,0,0,18688,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5110352,0,36,5,63,3,1,5,1,3,0,17,1,1,21093,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5110353,0,50,19,76,3,5,5,1,5,1,22,3,3,18587,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5110354,0,36,7,77,3,5,1,0,2,0,18,1,1,17951,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5110355,0,22,6,82,4,1,3,0,2,0,23,2,1,19230,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5110356,0,41,13,69,4,4,4,1,3,0,18,1,1,25705,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
5110357,1,44,25,43,3,5,3,0,3,1,27,0,0,18161,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5110358,0,34,11,53,3,4,4,0,1,0,19,1,0,17008,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5110359,0,36,9,63,2,1,5,1,9,0,19,0,5,26713,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5110360,0,31,21,45,3,1,3,1,1,0,18,0,0,21692,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
5110361,0,32,29,33,3,2,3,0,2,0,23,5,2,18911,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5110362,0,49,3,37,1,3,1,0,3,0,28,3,2,32885,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
5110363,1,19,9,72,3,2,1,1,2,1,18,1,1,17569,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
5110364,1,45,27,80,3,3,5,0,2,0,19,0,0,19286,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
5110365,1,29,16,56,3,4,3,0,4,1,17,3,3,25854,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
5110366,0,31,27,69,3,3,3,1,2,0,28,1,1,18693,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5110367,1,38,13,60,3,5,5,1,2,0,21,1,9,20213,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5110368,0,55,29,32,1,2,1,0,3,1,18,5,5,33328,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
5110369,0,51,7,51,3,3,3,0,7,0,18,15,15,34537,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
5110370,1,32,5,66,3,4,1,0,7,1,19,3,3,19722,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5110371,0,25,5,34,3,1,1,1,2,1,19,2,4,19760,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
5110372,0,30,3,52,4,5,2,1,5,1,29,0,0,21877,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
5110373,0,43,32,58,5,3,1,0,5,0,25,1,1,20272,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5110374,0,36,19,51,1,4,1,0,4,0,23,0,0,18688,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5110375,1,22,3,61,4,2,4,0,2,1,17,2,3,18174,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
5110376,0,34,3,45,4,3,3,0,1,0,22,1,9,24547,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
5110377,0,32,27,32,3,1,1,1,3,0,26,2,5,21238,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5110378,0,31,10,33,3,1,4,1,1,0,30,0,8,25648,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
5110379,0,48,5,49,1,5,4,0,7,0,20,2,3,31972,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
5110380,0,37,5,54,3,4,3,1,7,1,20,1,3,17996,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5110381,1,18,9,80,3,4,3,1,1,0,17,0,0,16904,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5110382,1,56,15,72,3,5,4,1,9,1,23,4,3,19963,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
5110383,1,29,9,71,4,5,4,1,5,0,21,1,1,17546,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5110384,0,32,6,75,3,4,3,0,10,0,18,3,3,29675,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
5110385,0,39,28,53,4,2,4,0,4,0,23,1,2,28061,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
5110386,1,23,7,63,1,3,5,1,1,1,26,0,0,16601,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5110387,0,36,21,82,3,3,3,1,2,1,20,1,3,21689,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5110388,0,29,29,50,4,5,5,0,2,0,17,1,5,20724,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5110389,0,44,8,31,3,3,1,0,0,1,19,1,10,34049,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
5110390,0,32,13,42,3,1,3,0,5,0,26,5,9,27031,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
5110391,1,53,8,66,3,1,4,1,10,1,25,8,8,24446,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
5110392,0,54,1,53,3,2,3,0,7,0,22,1,4,25502,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
